periodo,codigo_pais,codigo_indicador,valor,unidad,anio_referencia,codigo_fuente,observaciones
RG2025_V1,PAN,ECO_PC,19161.22308649,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,PAN,HUM_IDH,0.839,indice_0_1,2023,UNDP_HDR,
RG2025_V1,PNG,TERR_DENS,23.7663317582,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,PNG,POB_URB,15.0581017891,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,PNG,POB_EDAD,22.344,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,PNG,HUM_EV,66.134,anios,2023,WB_WDI,
RG2025_V1,PNG,ECO_PC,2912.4894792233,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,PNG,HUM_IDH,0.576,indice_0_1,2023,UNDP_HDR,
RG2025_V1,PRY,TERR_DENS,17.7092570216,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,PRY,POB_URB,69.3466081734,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,PRY,POB_EDAD,26.341,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,PRY,HUM_EV,73.844,anios,2023,WB_WDI,
RG2025_V1,PRY,ECO_PC,6456.608162489,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,PRY,HUM_IDH,0.756,indice_0_1,2023,UNDP_HDR,
RG2025_V1,PER,TERR_DENS,27.0130257813,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,PER,POB_URB,84.781025585,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,PER,POB_EDAD,29.451,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,PER,HUM_EV,77.74,anios,2023,WB_WDI,
RG2025_V1,PER,ECO_PC,8526.2961588441,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,PER,HUM_IDH,0.794,indice_0_1,2023,UNDP_HDR,
RG2025_V1,PHL,TERR_DENS,391.679109233,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,PHL,POB_URB,55.1242716169,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,PHL,POB_EDAD,25.287,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,PHL,HUM_EV,69.833,anios,2023,WB_WDI,
RG2025_V1,PHL,ECO_PC,3985.2948875135,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,PHL,HUM_IDH,0.72,indice_0_1,2023,UNDP_HDR,
RG2025_V1,POL,TERR_DENS,124.5336239266,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,POL,POB_URB,59.885956137,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,POL,POB_EDAD,41.31,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,POL,HUM_EV,78.2585365854,anios,2023,WB_WDI,
RG2025_V1,POL,ECO_PC,23813.8542528665,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,POL,HUM_IDH,0.906,indice_0_1,2023,UNDP_HDR,
RG2025_V1,PRT,TERR_DENS,113.6593286873,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,PRT,POB_URB,61.2048652634,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,PRT,POB_EDAD,46.2,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,PRT,HUM_EV,82.3292682927,anios,2023,WB_WDI,
RG2025_V1,PRT,ECO_PC,30086.1515396413,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,PRT,HUM_IDH,0.89,indice_0_1,2023,UNDP_HDR,
RG2025_V1,GNB,TERR_DENS,79.9971906117,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,GNB,POB_URB,45.5923843384,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,GNB,POB_EDAD,18.943,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,GNB,HUM_EV,64.085,anios,2023,WB_WDI,
RG2025_V1,GNB,ECO_PC,998.3724651771,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,GNB,HUM_IDH,0.514,indice_0_1,2023,UNDP_HDR,
RG2025_V1,TLS,TERR_DENS,95.3947545393,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,TLS,POB_URB,28.595471833,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,TLS,POB_EDAD,20.969,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,TLS,HUM_EV,67.689,anios,2023,WB_WDI,
RG2025_V1,TLS,ECO_PC,1331.9705130185,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,TLS,HUM_IDH,0.634,indice_0_1,2023,UNDP_HDR,
RG2025_V1,PRI,TERR_DENS,364.7452085682,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,PRI,POB_URB,94.1774359276,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,PRI,POB_EDAD,45.306,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,PRI,HUM_EV,81.69,anios,2023,WB_WDI,
RG2025_V1,PRI,ECO_PC,38871.4639985618,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,QAT,TERR_DENS,271.1828546562,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,QAT,POB_URB,99.2835325194,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,QAT,POB_EDAD,33.189,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,QAT,HUM_EV,82.368,anios,2023,WB_WDI,
RG2025_V1,QAT,ECO_PC,70952.7778060453,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,QAT,HUM_IDH,0.886,indice_0_1,2023,UNDP_HDR,
RG2025_V1,REU,TERR_DENS,351.5581673307,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,REU,POB_EDAD,37.43,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,ROU,TERR_DENS,82.1829581015,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,ROU,POB_URB,52.1645747012,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,ROU,POB_EDAD,42.621,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,ROU,HUM_EV,76.4048780488,anios,2023,WB_WDI,
RG2025_V1,ROU,ECO_PC,20118.9737873985,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,ROU,HUM_IDH,0.845,indice_0_1,2023,UNDP_HDR,
RG2025_V1,RUS,TERR_DENS,8.7927298073,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,RUS,POB_URB,74.9805047873,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,RUS,POB_EDAD,39.454,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,RUS,HUM_EV,73.2546341463,anios,2023,WB_WDI,
RG2025_V1,RUS,ECO_PC,15097.7483266195,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,RUS,HUM_IDH,0.832,indice_0_1,2023,UNDP_HDR,
RG2025_V1,RWA,TERR_DENS,590.5694770977,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,RWA,POB_URB,28.8555310645,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,RWA,POB_EDAD,19.44,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,RWA,HUM_EV,67.785,anios,2023,WB_WDI,
RG2025_V1,RWA,ECO_PC,1059.9366469045,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,RWA,HUM_IDH,0.578,indice_0_1,2023,UNDP_HDR,
RG2025_V1,BLM,TERR_DENS,572.1,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,BLM,POB_EDAD,38.81,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,SHN,TERR_DENS,13.3846153846,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,SHN,POB_EDAD,50.45,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,KNA,TERR_DENS,180.5576923077,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,KNA,POB_URB,31.7007809623,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,KNA,POB_EDAD,35.349,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,KNA,HUM_EV,72.145,anios,2023,WB_WDI,
RG2025_V1,KNA,ECO_PC,23948.3834870781,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,KNA,HUM_IDH,0.84,indice_0_1,2023,UNDP_HDR,
RG2025_V1,AIA,TERR_DENS,163.8888888889,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,AIA,POB_EDAD,38.013,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,LCA,TERR_DENS,295.3393442623,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,LCA,POB_URB,29.0976313248,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,LCA,POB_EDAD,33.745,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,LCA,HUM_EV,72.697,anios,2023,WB_WDI,
RG2025_V1,LCA,ECO_PC,14493.0940475889,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,LCA,HUM_IDH,0.748,indice_0_1,2023,UNDP_HDR,
RG2025_V1,MAF,TERR_DENS,499.28,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,MAF,POB_URB,100,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,MAF,POB_EDAD,39.363,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,MAF,HUM_EV,80.224,anios,2023,WB_WDI,
RG2025_V1,SPM,TERR_DENS,24.3217391304,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,SPM,POB_EDAD,46.403,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,VCT,TERR_DENS,256.241025641,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,VCT,POB_URB,47.716992234,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,VCT,POB_EDAD,33.897,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,VCT,HUM_EV,71.23,anios,2023,WB_WDI,
RG2025_V1,VCT,ECO_PC,11499.6264275803,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,VCT,HUM_IDH,0.798,indice_0_1,2023,UNDP_HDR,
RG2025_V1,SMR,TERR_DENS,559.9833333333,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,SMR,POB_URB,97.1317310362,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,SMR,POB_EDAD,47.393,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,SMR,HUM_EV,85.706,anios,2023,WB_WDI,
RG2025_V1,SMR,HUM_IDH,0.915,indice_0_1,2023,UNDP_HDR,
RG2025_V1,STP,TERR_DENS,250.2739583333,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,STP,POB_URB,68.6043921104,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,STP,POB_EDAD,19.052,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,STP,HUM_EV,69.718,anios,2023,WB_WDI,
RG2025_V1,STP,ECO_PC,3502.4392397532,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,STP,HUM_IDH,0.637,indice_0_1,2023,UNDP_HDR,
RG2025_V1,SAU,TERR_DENS,16.0796798608,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,SAU,POB_URB,84.2962388315,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,SAU,POB_EDAD,29.247,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,SAU,HUM_EV,78.732,anios,2023,WB_WDI,
RG2025_V1,SAU,ECO_PC,36926.9497632863,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,SAU,HUM_IDH,0.9,indice_0_1,2023,UNDP_HDR,
RG2025_V1,SEN,TERR_DENS,98.3325663533,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,SEN,POB_URB,54.6992276191,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,SEN,POB_EDAD,19.129,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,SEN,HUM_EV,68.683,anios,2023,WB_WDI,
RG2025_V1,SEN,ECO_PC,1738.7318623193,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,SEN,HUM_IDH,0.53,indice_0_1,2023,UNDP_HDR,
RG2025_V1,SRB,TERR_DENS,79.5461767154,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,SRB,POB_URB,62.143464923,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,SRB,POB_EDAD,43.872,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,SRB,HUM_EV,76.1414634146,anios,2023,WB_WDI,
RG2025_V1,SRB,ECO_PC,13373.732811815,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,SRB,HUM_IDH,0.833,indice_0_1,2023,UNDP_HDR,
RG2025_V1,SYC,TERR_DENS,288.6869565217,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,SYC,POB_URB,45.0971081322,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,SYC,POB_EDAD,33.653,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,SYC,HUM_EV,75.4195121951,anios,2023,WB_WDI,
RG2025_V1,SYC,ECO_PC,17085.8404451157,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,SYC,HUM_IDH,0.848,indice_0_1,2023,UNDP_HDR,
RG2025_V1,SLE,TERR_DENS,122.191687448,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,SLE,POB_URB,44.8093249912,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,SLE,POB_EDAD,19.27,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,SLE,HUM_EV,61.786,anios,2023,WB_WDI,
RG2025_V1,SLE,ECO_PC,806.653996888,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,SLE,HUM_IDH,0.467,indice_0_1,2023,UNDP_HDR,
RG2025_V1,SGP,TERR_DENS,8176.5306406685,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,SGP,POB_URB,100,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,SGP,POB_EDAD,35.102,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,SGP,HUM_EV,83.0975609756,anios,2023,WB_WDI,
RG2025_V1,SGP,ECO_PC,98223.4649687044,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,SGP,HUM_IDH,0.946,indice_0_1,2023,UNDP_HDR,
RG2025_V1,SVK,TERR_DENS,113.8700915141,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,SVK,POB_URB,53.1908050196,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,SVK,POB_EDAD,41.302,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,SVK,HUM_EV,78.1195121951,anios,2023,WB_WDI,
RG2025_V1,SVK,ECO_PC,25592.9261717055,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,SVK,HUM_IDH,0.88,indice_0_1,2023,UNDP_HDR,
RG2025_V1,VNM,TERR_DENS,324.1516579512,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,VNM,POB_URB,38.1298904419,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,VNM,POB_EDAD,32.429,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,VNM,HUM_EV,74.588,anios,2023,WB_WDI,
RG2025_V1,VNM,ECO_PC,4716.6599846685,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,VNM,HUM_IDH,0.766,indice_0_1,2023,UNDP_HDR,
RG2025_V1,SVN,TERR_DENS,105.1463905237,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,SVN,POB_URB,55.537892779,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,SVN,POB_EDAD,43.894,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,SVN,HUM_EV,81.9292682927,anios,2023,WB_WDI,
RG2025_V1,SVN,ECO_PC,34442.0119570876,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,SVN,HUM_IDH,0.931,indice_0_1,2023,UNDP_HDR,
RG2025_V1,SOM,TERR_DENS,31.330288201,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,SOM,POB_URB,54.0714435507,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,SOM,POB_EDAD,15.447,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,SOM,HUM_EV,58.816,anios,2023,WB_WDI,
RG2025_V1,SOM,ECO_PC,629.5387669783,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,SOM,HUM_IDH,0.404,indice_0_1,2023,UNDP_HDR,
RG2025_V1,ZAF,TERR_DENS,53.3738791021,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,ZAF,POB_URB,63.5823705164,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,ZAF,POB_EDAD,28.213,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,ZAF,HUM_EV,66.139,anios,2023,WB_WDI,
RG2025_V1,ZAF,ECO_PC,6267.186814093,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,ZAF,HUM_IDH,0.741,indice_0_1,2023,UNDP_HDR,
RG2025_V1,ZWE,TERR_DENS,43.8174951532,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,ZWE,POB_URB,39.2919370796,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,ZWE,POB_EDAD,17.808,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,ZWE,HUM_EV,62.775,anios,2023,WB_WDI,
RG2025_V1,ZWE,ECO_PC,2496.1562003767,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,ZWE,HUM_IDH,0.598,indice_0_1,2023,UNDP_HDR,
RG2025_V1,ESP,TERR_DENS,95.8379211099,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,ESP,POB_URB,80.1284910019,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,ESP,POB_EDAD,44.903,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,ESP,HUM_EV,83.9341463415,anios,2023,WB_WDI,
RG2025_V1,ESP,ECO_PC,36018.6277356211,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,ESP,HUM_IDH,0.918,indice_0_1,2023,UNDP_HDR,
RG2025_V1,SSD,TERR_DENS,19.2882091371,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,SSD,POB_URB,21.073775528,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,SSD,POB_EDAD,17.97,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,SSD,HUM_EV,57.617,anios,2023,WB_WDI,
RG2025_V1,SSD,HUM_IDH,0.388,indice_0_1,2023,UNDP_HDR,
RG2025_V1,SDN,TERR_DENS,27.6563966809,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,SDN,POB_URB,34.7960076977,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,SDN,POB_EDAD,18.276,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,SDN,HUM_EV,66.331,anios,2023,WB_WDI,
RG2025_V1,SDN,ECO_PC,984.6077206173,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,SDN,HUM_IDH,0.511,indice_0_1,2023,UNDP_HDR,
RG2025_V1,ESH,TERR_DENS,2.2590714286,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,ESH,POB_EDAD,32.037,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,SUR,TERR_DENS,3.9864776505,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,SUR,POB_URB,65.7562408447,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,SUR,POB_EDAD,28.1,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,SUR,HUM_EV,73.631,anios,2023,WB_WDI,
RG2025_V1,SUR,ECO_PC,6961.7127484839,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,SUR,HUM_IDH,0.722,indice_0_1,2023,UNDP_HDR,
RG2025_V1,SWZ,TERR_DENS,73.0336046512,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,SWZ,POB_URB,25.8081878501,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,SWZ,POB_EDAD,21.995,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,SWZ,HUM_EV,64.123,anios,2023,WB_WDI,
RG2025_V1,SWZ,ECO_PC,3909.5369039283,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
